group_id,group_title,subgroup_id,subgroup_name,transaction_id,transaction_date,description,amount,match_status
EXP-016,Groceries,ccaa96b3,ALDI STORES CHATSWOOD CHATSWOOD,ff6031a7-fe74-4fac-9e5d-ca16051ed486,2025-10-03T20:37:40Z,ALDI STORES - Chatswood Chatswood AU  Card xx3856,-20.62,matched
EXP-055,Clothing and Footwear,cb146917,YD 201 MANLY,a431f770-775c-40ba-a882-b3796700687c,2025-10-02T18:03:51Z,YD PTY LTD 201 Manly Card xx3856,-68.71,matched
EXP-007,Department Stores,c3cfc27b,KMART 1226 CLAYTON,3173ff5b-e48b-466b-9b8d-df9ee3ce5095,2025-10-02T15:47:16Z,KMART 1226 CLAYTON AU AUS  Card xx3856,-47.96,matched
EXP-008,Dining Out,5efb60d0,MCDONALDS AIRSIDE MASC,d9cb3319-8a4f-45c5-b7f6-bd4da64b0b4d,2025-10-03T11:25:20Z,MCDONALDS AIRSIDE MASC Card xx3856,-14.81,matched
,,,,4e4d04d8-1a82-46ab-96a1-845fa5498cd9,2025-10-01T09:04:58Z,Transfer To Savings Acc HooliBank app,-4500.00,unmatched
EXP-008,Dining Out,5efb60d0,MCDONALDS AIRSIDE MASC,a6141bf4-68ab-45c1-b72d-906cf19cf4d8,2025-10-02T22:42:33Z,MCDONALDS AIRSIDE MASC Card xx3856,-9.49,matched
EXP-007,Department Stores,30652179,MYER WARRINGAH BROOKVALE,03ce8540-83b6-45d2-8a0f-52e6feb52394,2025-10-01T17:19:30Z,MYER WARRINGAH BROOKVALE AU Card xx2328,-430.00,matched
INC-009,Salary,92010d4e,45678945678901 Transaction 14000 - PAY SALARY COLES SUPERMARKET,100b3d01-1605-4a1d-8630-fe31b4e1e884,2025-10-02T17:11:45Z,PAY/SALARY FROM COLES SUPERMARKE,1900.00,matched
EXP-016,Groceries,ccaa96b3,ALDI STORES CHATSWOOD CHATSWOOD,de59c8eb-8a33-47fb-a9e9-7690ba5736e4,2025-09-29T11:55:30Z,ALDI STORES - Chatswood Chatswood AU  Card xx3856,-243.57,matched
EXP-008,Dining Out,fb014331,UBER EATS SYDNEY,dce380bf-2496-47fd-a4eb-5ae60faf628e,2025-10-01T08:55:42Z,UBER* EATS SYDNEY NS AUS  Card xx3856,-19.54,matched
,,,,46a9e070-e1c4-491d-9429-5be19ae911cb,2025-09-28T05:17:29Z,Transfer To Credit Card Acc HooliBank App,-1218.59,unmatched
EXP-041,Vehicle and Transport,3e04e117,CALTEX MOORABBIN MOORABBIN,050f9734-bf9b-4ea6-bda2-cac7dfa77871,2025-09-28T03:39:45Z,CALTEX MOORABBIN MOORABBIN AU  Card xx2328,-59.63,matched
INC-009,Salary,29fa6c9a,45678945678901 Transaction 14000 - DEPOSIT SALARY TRANSPORTSERVICE WAGE SAL,68f9e58a-3bc5-4d15-96cc-cb884adc105f,2025-09-28T02:48:39Z,DEPOSIT-SALARY TRANSPORTSERVICE Wage/sal 00964447,8000.00,matched
EXP-008,Dining Out,5efb60d0,MCDONALDS AIRSIDE MASC,0df1b4ef-7934-40c2-aad6-55e47d61a920,2025-09-27T00:18:51Z,MCDONALDS AIRSIDE MASC Card xx2328,-24.12,matched
EXP-016,Groceries,fe412e8f,WOOLWORTHS 3146 WHEELERS HILL,de162666-46c4-468a-b2f9-a46f6832d20c,2025-09-26T03:08:44Z,WOOLWORTHS/WHEELERS HILL WHEELERS HILL AU  Card xx2328,-22.41,matched
EXP-007,Department Stores,c3cfc27b,KMART 1226 CLAYTON,f4d98cc9-066f-4acc-aeb0-aececb32c94a,2025-09-26T18:36:07Z,KMART 1226 CLAYTON AU AUS  Card xx3856,-39.78,matched
EXP-008,Dining Out,5efb60d0,MCDONALDS AIRSIDE MASC,796b0240-3e49-4227-b889-2d0d1c5bc294,2025-09-25T13:05:16Z,MCDONALDS AIRSIDE MASC Card xx3856,-96.98,matched
EXP-008,Dining Out,04c211b6,COFFEE MINISTRY MALVERN EAST,91da2c0d-1f4f-480b-bda3-8b3a6869f455,2025-09-27T06:38:50Z,COFFEE MINISTRY MALVERN EAST AU Card xx2328,-0.52,matched
EXP-055,Clothing and Footwear,cb146917,YD 201 MANLY,9e24f6da-745d-4bfa-805b-ac199591c8b5,2025-09-28T04:53:34Z,YD PTY LTD 201 Manly Card xx2328,-94.34,matched
EXP-016,Groceries,2356b3d7,WOOLWORTHS 3251 CHATSWOOD,bfa2c804-9bd9-4f7e-bdea-2bfc7750de2f,2025-09-27T15:51:48Z,WOOLWORTHS 3298 Chatswood AUS Card xx3856,-544.17,matched
EXP-016,Groceries,2356b3d7,WOOLWORTHS 3251 CHATSWOOD,1b2ea095-8825-4e16-bbed-84aae67ce6cb,2025-09-27T10:59:49Z,WOOLWORTHS 3298 Chatswood AUS Card xx3856,-27.72,matched
EXP-008,Dining Out,5efb60d0,MCDONALDS AIRSIDE MASC,ff33f419-1c0b-4c7b-8d65-e64a01a7c8fa,2025-09-26T19:15:30Z,MCDONALDS AIRSIDE MASC Card xx2328,-86.94,matched
EXP-007,Department Stores,c3cfc27b,KMART 1226 CLAYTON,2cee7e0c-9af1-4a10-a146-81e2378469d0,2025-09-25T09:06:43Z,KMART 1226 CLAYTON AU AUS  Card xx2328,-63.04,matched
EXP-008,Dining Out,5efb60d0,MCDONALDS AIRSIDE MASC,cb3d3814-2d38-4b31-a481-4f866c957510,2025-09-24T07:25:53Z,MCDONALDS AIRSIDE MASC Card xx3856,-24.16,matched
EXP-041,Vehicle and Transport,f8171ba7,BP WESTERNPORT 5443 CRANBOURNE VIC,caf0fd07-7bfe-4d9f-9f1c-1c99ee48501b,2025-09-24T01:04:04Z,BP WESTERNPORT 5443 CRANBOURNE VI AUS  Card xx2328,-58.30,matched
EXP-008,Dining Out,5efb60d0,MCDONALDS AIRSIDE MASC,618b44c8-f4ab-4a69-9ebe-9d185baaedc1,2025-09-24T00:05:09Z,MCDONALDS AIRSIDE MASC Card xx3856,-20.79,matched
EXP-008,Dining Out,5efb60d0,MCDONALDS AIRSIDE MASC,3909321b-f2c6-48cd-be1d-0f535b351dbf,2025-09-22T09:45:21Z,MCDONALDS AIRSIDE MASC Card xx2328,-8.79,matched
EXP-007,Department Stores,c3cfc27b,KMART 1226 CLAYTON,53ffaa49-107b-4347-8fb3-ca067262629b,2025-09-22T02:13:24Z,KMART 1226 CLAYTON AU AUS  Card xx3856,-47.17,matched
EXP-016,Groceries,2356b3d7,WOOLWORTHS 3251 CHATSWOOD,e552ddcc-3f64-4848-9888-0e97b2be6fbe,2025-09-19T00:35:51Z,WOOLWORTHS 3298 Chatswood AUS Card xx2328,-18.27,matched
EXP-008,Dining Out,472006c9,COFFEE SHOP CHATSWOOD,b3a56172-9f94-4598-88f2-2fea230331d5,2025-09-17T18:39:21Z,SQ *Coffee Shop Chatswood AU Card xx3856,-3.31,matched
EXP-008,Dining Out,5efb60d0,MCDONALDS AIRSIDE MASC,f336dd6a-477f-48ee-bc7d-a612e4c0a826,2025-09-20T17:47:42Z,MCDONALDS AIRSIDE MASC Card xx2328,-91.14,matched
EXP-008,Dining Out,5efb60d0,MCDONALDS AIRSIDE MASC,0ab11db7-447d-49ac-9a53-e60590e5d06f,2025-09-20T11:20:54Z,MCDONALDS AIRSIDE MASC Card xx3856,-13.87,matched
EXP-007,Department Stores,c3cfc27b,KMART 1226 CLAYTON,66adedab-5104-41fe-8548-e2b8d55dacc7,2025-09-19T08:10:29Z,KMART 1226 CLAYTON AU AUS  Card xx3856,-41.64,matched
INC-009,Salary,92010d4e,45678945678901 Transaction 14000 - PAY SALARY COLES SUPERMARKET,3df0fbd0-093e-475b-9df2-650797c3e21b,2025-09-18T14:37:58Z,PAY/SALARY FROM COLES SUPERMARKE,1900.00,matched
EXP-008,Dining Out,fb014331,UBER EATS SYDNEY,d95b6d23-5b94-45a8-a949-596a133767e9,2025-09-18T07:37:34Z,UBER *EATS Sydney AU AUS  Card xx2328,-4.08,matched
EXP-016,Groceries,fe412e8f,WOOLWORTHS 3146 WHEELERS HILL,96115e01-2ac4-4451-9340-bda9fa911c6c,2025-09-18T22:03:46Z,WOOLWORTHS 3146 WHEELERS HILL VI AUS  Card xx3856,-228.76,matched
EXP-012,Entertainment,e62339e6,ALH VENUES 730 CENTER RD BENTLEIGH EST,be5b335d-f3c2-4aa0-b3c0-a333111f993a,2025-09-16T21:03:47Z,ALH VENUES/730 CENTRE RD BENTLEIGH EST AU  Card xx2328,-40.47,matched
EXP-008,Dining Out,ab7085af,MCDONALDS DT 0136 MANLY,2f6a612f-9e5d-4d6e-aae5-43715236ffc7,2025-09-15T20:55:26Z,MCDONALDS DT 0136 Manly VICAU Card xx2328,-19.06,matched
EXP-041,Vehicle and Transport,3e04e117,CALTEX MOORABBIN MOORABBIN,53e56b37-1d0b-46ae-93c3-e5895ffe40bd,2025-09-17T20:35:39Z,CALTEX MOORABBIN MOORABBIN AU  Card xx3856,-45.78,matched
EXP-016,Groceries,c43ce490,MCITY FRESH FOOD CLAYTON VIC,fbb28a96-c522-416c-9f56-d6eb1ab316fb,2025-09-16T15:13:36Z,MCITY FRESH FOOD PL CLAYTON VI AUS  Card xx2328,-0.56,matched
EXP-018,Medical,e574665c,WOLLONGONG HOSPITAL,d185e273-084e-4784-a04c-2a9fdf1fc659,2025-09-18T09:46:34Z,"Wollongong Hospital, 0129 LAST 4 CARD DIGITS 1111 Card xx2328",-220.10,matched
EXP-016,Groceries,2356b3d7,WOOLWORTHS 3251 CHATSWOOD,5f239a80-8f2b-411c-849e-6829ce4d264a,2025-09-13T12:29:13Z,WOOLWORTHS 3298 Chatswood AUS Card xx3856,-799.01,matched
EXP-023,Motor Finance,e07aa8e1,TOYOTA FINANCE,12307539-6967-412a-9b1a-383528c4706e,2025-09-15T19:48:22Z,PAYMENT BY AUTHORITY TO TOYOTA FINANCE 11111111,-1000.00,matched
EXP-008,Dining Out,528a1ceb,MCDONALDS ROWVILLE ROWVILLE,fc936b78-a371-4a99-916d-0b7bb184ab0b,2025-09-14T02:35:02Z,MCDONALDS ROWVILLE ROWVILLE VICAU Card xx2328,-21.61,matched
EXP-007,Department Stores,30652179,MYER WARRINGAH BROOKVALE,ec88ba73-0977-49b4-95ee-6d1a8e818188,2025-09-14T02:28:34Z,MYER WARRINGAH BROOKVALE AU Card xx3856,-440.55,matched
EXP-008,Dining Out,5efb60d0,MCDONALDS AIRSIDE MASC,92089cde-9f2e-4a01-8ca1-7a9c5d817913,2025-09-12T00:09:45Z,MCDONALDS AIRSIDE MASC Card xx2328,-14.70,matched
EXP-008,Dining Out,0a6be681,MCDONALDS STH OAKLEIG OAKLEIGH SOUTVIC,5b11abd4-76e9-4f53-90fa-813e7f39ae5c,2025-09-13T16:09:12Z,MCDONALDS STH OAKLEIG OAKLEIGH SOUTVICAU Card xx3856,-10.08,matched
EXP-008,Dining Out,472006c9,COFFEE SHOP CHATSWOOD,b05bccdb-f479-4076-b37c-b6eb5fb7498b,2025-09-12T15:21:59Z,SQ *Coffee Shop Chatswood AU Card xx2328,-14.81,matched
EXP-008,Dining Out,cb4aa7b2,MCDONALDS YALLAMBIE YALLAMBIE,619924fd-c8ca-4f42-9875-276262586c7d,2025-09-11T13:59:12Z,MCDONALDS YALLAMBIE YALLAMBIE AU  Card xx3856,-17.48,matched
EXP-016,Groceries,2356b3d7,WOOLWORTHS 3251 CHATSWOOD,e214ace6-0190-45b0-9ae6-f1d3d83486fb,2025-09-11T16:09:39Z,WOOLWORTHS 3298 Chatswood AUS Card xx2328,-566.64,matched
EXP-008,Dining Out,fb014331,UBER EATS SYDNEY,4192d38c-f389-4da2-b690-228abdd7cbeb,2025-09-09T01:16:34Z,UBER *EATS Sydney AU AUS  Card xx3856,-20.09,matched
EXP-016,Groceries,2356b3d7,WOOLWORTHS 3251 CHATSWOOD,410ce18c-df4e-4cdd-8413-30f095acaa78,2025-09-08T08:16:18Z,WOOLWORTHS 3298 Chatswood AUS Card xx2328,-42.54,matched
EXP-016,Groceries,471cbe96,COLES HAWTHORN EAST,7f0e8dea-eabc-48e0-94fb-5b26bd6546e6,2025-09-08T04:31:29Z,COLES ONLINE HAWTHORN EAST AU  Card xx3856,-2.52,matched
EXP-008,Dining Out,1dc594fe,MCDONALDS MANOR LAKES WYNDHAM VALE,41caecdb-18ba-4d6f-a2e4-ae80ef16de71,2025-09-08T01:03:10Z,MCDONALDS MANOR LAKES WYNDHAM VALE AUS  Card xx2328,-1.46,matched
EXP-008,Dining Out,5efb60d0,MCDONALDS AIRSIDE MASC,87a1ac30-90d5-408d-9fdd-8235f29b8ece,2025-09-08T07:38:32Z,MCDONALDS AIRSIDE MASC Card xx2328,-18.69,matched
EXP-016,Groceries,ecad8127,7 ELEVEN 2285 TURRAMURRA,1d6f1a30-e2da-4efd-985c-5eeb6df19981,2025-09-07T20:30:56Z,7-ELEVEN 2285 TURRAMURRA AU Card xx2328,-4.05,matched
EXP-008,Dining Out,5efb60d0,MCDONALDS AIRSIDE MASC,0243996a-f565-4568-bd57-194b99943b44,2025-09-04T02:15:19Z,MCDONALDS AIRSIDE MASC Card xx2328,-2.47,matched
EXP-008,Dining Out,78e07c39,KOJI GROUP GLEN BOSTON,38e26365-6918-4067-b9d5-bbeae0840f55,2025-09-04T17:59:58Z,KOJI GROUP PTY LTD GLEN BostonAU  Card xx3856,-6.13,matched
INC-009,Salary,92010d4e,45678945678901 Transaction 14000 - PAY SALARY COLES SUPERMARKET,3c26e4f0-bb40-4267-8099-6d66eccde18e,2025-09-04T02:24:41Z,PAY/SALARY FROM COLES SUPERMARKE,1900.00,matched
EXP-008,Dining Out,53665cef,THE STADIUM FISH & CHI MULGRAVE,bb1c0860-814f-4b1d-b6ac-da11c3d8ece6,2025-09-03T19:09:42Z,THE STADIUM FISH & CHI MULGRAVE AU  Card xx3856,-2.83,matched
EXP-007,Department Stores,c3cfc27b,KMART 1226 CLAYTON,391d8292-3e7e-49f2-839b-983a4fd214c6,2025-09-04T16:35:46Z,KMART 1226 CLAYTON AU AUS  Card xx2328,-44.51,matched
EXP-041,Vehicle and Transport,ebf657fb,BP PENLNK OB 7655 BAXTER,5358bef1-1bbd-4909-b0d9-419d0fd96e7a,2025-09-02T07:26:19Z,BP PENLNK OB 7655 BAXTER AU Card xx2328,-42.55,matched
EXP-016,Groceries,2356b3d7,WOOLWORTHS 3251 CHATSWOOD,b0775ec4-225e-432b-827f-2f5e65ddde11,2025-09-02T03:57:24Z,WOOLWORTHS 3298 Chatswood AUS Card xx2328,-756.49,matched
EXP-008,Dining Out,c7c5f4f2,KFC HURSTVILLE MALL HURSTVILLE,3abc34ad-f7d7-4a20-a50d-8dae60a24b26,2025-09-01T00:40:30Z,KFC HURSTVILLE MALL      HURSTVILLE   AU  Card xx3856,-17.06,matched
,,,,aeb414e5-24b6-447d-9d1e-7c533f9d7a55,2025-09-01T14:09:59Z,Transfer To Savings Acc HooliBank app,-4500.00,unmatched
EXP-008,Dining Out,85ea128e,MCDONALDS PAKEN OUTB OFFICER SOUT,f74c1587-2804-46a2-90ce-8cb05b4b585f,2025-08-31T07:14:03Z,MCDONALDS PAKEN OUTB OFFICER SOUTH AU  Card xx2328,-13.21,matched
EXP-008,Dining Out,5efb60d0,MCDONALDS AIRSIDE MASC,240be674-ded7-4cb1-860d-cb8c5e19ff63,2025-08-30T23:11:41Z,MCDONALDS AIRSIDE MASC Card xx2328,-17.71,matched
EXP-008,Dining Out,8d9b8cf0,MEXI DONNA FUSION CRAIGIEBURN,9b72a634-15aa-4e4d-a79c-86ea0034cece,2025-08-28T22:34:41Z,MEXI DONNA FUSION Craigieburn AUS Card xx2328,-14.85,matched
EXP-041,Vehicle and Transport,3e04e117,CALTEX MOORABBIN MOORABBIN,cbee25aa-b760-4a38-918f-e94783194750,2025-08-29T19:52:02Z,CALTEX MOORABBIN MOORABBIN AU  Card xx3856,-47.59,matched
EXP-008,Dining Out,5efb60d0,MCDONALDS AIRSIDE MASC,d4678641-0f91-4740-8d7b-18d356bb8922,2025-08-29T23:04:21Z,MCDONALDS AIRSIDE MASC Card xx2328,-59.54,matched
EXP-018,Medical,e574665c,WOLLONGONG HOSPITAL,0e98e5a9-ea0d-4018-b148-8836a591a1e6,2025-08-27T22:35:58Z,"Wollongong Hospital, 0129 LAST 4 CARD DIGITS 1111 Card xx2328",-129.28,matched
INC-009,Salary,29fa6c9a,45678945678901 Transaction 14000 - DEPOSIT SALARY TRANSPORTSERVICE WAGE SAL,6a1d221f-f18f-4f27-9b11-c7b47a397cd6,2025-08-28T14:39:22Z,DEPOSIT-SALARY TRANSPORTSERVICE Wage/sal 00964447,8000.00,matched
,,,,cc357738-d166-42f4-b502-999ef388de28,2025-08-28T11:13:02Z,Transfer To Credit Card Acc HooliBank App,-603.36,unmatched
EXP-008,Dining Out,5efb60d0,MCDONALDS AIRSIDE MASC,cb9619db-dc01-4c1f-afea-bc84db58fd95,2025-08-30T02:52:25Z,MCDONALDS AIRSIDE MASC Card xx3856,-9.37,matched
EXP-008,Dining Out,5efb60d0,MCDONALDS AIRSIDE MASC,4a0a1e9f-41fa-45b3-b767-90862a270386,2025-08-27T21:10:51Z,MCDONALDS AIRSIDE MASC Card xx2328,-29.56,matched
EXP-008,Dining Out,5efb60d0,MCDONALDS AIRSIDE MASC,f77324bd-d408-473f-aebe-4d82dbd3b6fa,2025-08-28T20:49:52Z,MCDONALDS AIRSIDE MASC Card xx3856,-28.02,matched
EXP-041,Vehicle and Transport,09e372ae,BP SEAFORD 0157 SEAFORD,53c1f9a1-2c25-41a9-81fb-3294ce774927,2025-08-27T15:16:51Z,BP SEAFORD 0157 SEAFORD AU Card xx3856,-41.23,matched
EXP-008,Dining Out,5efb60d0,MCDONALDS AIRSIDE MASC,1ef00acb-d709-419e-a557-7af9d64607f9,2025-08-27T04:19:47Z,MCDONALDS AIRSIDE MASC Card xx2328,-22.11,matched
EXP-008,Dining Out,fb014331,UBER EATS SYDNEY,7acbd690-8477-410d-86ce-cdcc15a343c0,2025-08-28T23:51:37Z,UBER *EATS SYDNEY AU   Card xx2328,-5.17,matched
EXP-041,Vehicle and Transport,ebf657fb,BP PENLNK OB 7655 BAXTER,1334f406-c4f5-4d34-bd02-ab43c628c99c,2025-08-25T04:01:14Z,BP PENLNK OB 7655 BAXTER VI AUS  Card xx3856,-52.06,matched
EXP-051,Alcohol and Tobacco,a9fa9163,BWS LIQUOR CNR REDHOLME S MOORABBIN,81b13c72-29a5-4b91-b2dc-629d0a0dc891,2025-08-25T18:20:47Z,BWS LIQUOR/CNR REDHOLME S MOORABBIN AU  Card xx3856,-11.09,matched
EXP-016,Groceries,f940b6a4,RITCHIES EAST BENTLE BENTLEIGH EA,a6981343-5b55-4754-96cc-63cd12aa8957,2025-08-26T16:07:02Z,RITCHIES EAST BENTLE BENTLEIGH EA AU Card xx2328,-21.23,matched
EXP-041,Vehicle and Transport,ebf657fb,BP PENLNK OB 7655 BAXTER,6cb86200-aa2a-4e15-88fe-df1f0ec58025,2025-08-24T01:51:25Z,BP PENLNK OB 7655 BAXTER VI AUS  Card xx3856,-64.47,matched
EXP-008,Dining Out,5efb60d0,MCDONALDS AIRSIDE MASC,94e9f2ce-4fa4-453d-a656-b7045a8b388e,2025-08-26T09:14:15Z,MCDONALDS AIRSIDE MASC Card xx2328,-19.72,matched
EXP-041,Vehicle and Transport,bab89f68,AA BURWOOD 3888 BURWOOD VIC,fd3a2070-e74b-4271-824e-17c2fd361cf0,2025-08-25T07:44:02Z,AA BURWOOD 3888 BURWOOD VI AUS  Card xx2328,-49.11,matched
EXP-008,Dining Out,b4821efb,NOTORIOUS PIZZAS WHEELERS HILL,f0ce9a06-9213-4119-b558-fcc3d2558c1d,2025-08-23T03:28:12Z,NOTORIOUS PIZZAS PTY L WHEELERS HILLAU  Card xx2328,-1.71,matched
EXP-008,Dining Out,c7c5f4f2,KFC HURSTVILLE MALL HURSTVILLE,314a43df-066b-4232-a8f1-2e86c58a9e53,2025-08-22T14:30:28Z,KFC HURSTVILLE MALL      HURSTVILLE   AU  Card xx2328,-11.73,matched
EXP-016,Groceries,a5d16ee9,WW METRO 11 29 KOKARIBB R CHATSWOOD,bbdcc55c-bf6b-4408-ba4a-43c4a097b957,2025-08-22T16:27:39Z,WW METRO/11-29 KOKARIBB R Chatswood AU  Card xx2328,-3.00,matched
EXP-041,Vehicle and Transport,f8171ba7,BP WESTERNPORT 5443 CRANBOURNE VIC,f41d9d70-e70c-4dd4-923a-50b590948901,2025-08-24T11:53:57Z,BP WESTERNPORT 5443 CRANBOURNE VI AUS  Card xx3856,-44.07,matched
EXP-012,Entertainment,79d01d45,CAULFIELD GLASSHOUSE CAULFIELD VIC,5e9bb790-2bb0-490b-9f2e-3a629a88d9bd,2025-08-23T08:32:22Z,CAULFIELD GLASSHOUSE CAULFIELD VI AUS  Card xx2328,-24.88,matched
EXP-041,Vehicle and Transport,0684f126,BP PAKENHAM SOUTH 9793 PAKENHAM SOUT VIC,bb7397f2-88b1-4a5a-a53c-87616c3853a9,2025-08-23T07:21:58Z,BP PAKENHAM SOUTH 9793 PAKENHAM SOUT VI AUS  Card xx2328,-55.99,matched
EXP-016,Groceries,ecad8127,7 ELEVEN 2285 TURRAMURRA,d9a5955b-628f-4eab-9fa5-b9193d78a8b8,2025-08-22T00:16:08Z,7-ELEVEN 2285 TURRAMURRA AU Card xx3856,-4.47,matched
EXP-008,Dining Out,5efb60d0,MCDONALDS AIRSIDE MASC,8383846c-c5cc-44e3-87cc-34604ec43aff,2025-08-23T01:12:47Z,MCDONALDS AIRSIDE MASC Card xx2328,-23.25,matched
EXP-016,Groceries,ecad8127,7 ELEVEN 2285 TURRAMURRA,66a0b26e-bf2d-43f8-ab41-23289664176d,2025-08-22T11:54:10Z,7-ELEVEN 2285 TURRAMURRA AU Card xx2328,-15.84,matched
EXP-041,Vehicle and Transport,ddb92ae7,BP EXP CLARENDON 3759 SOUTH MELBOUR VIC,abf1cc9c-738c-4019-80b6-82e823798e70,2025-08-19T20:18:11Z,BP EXP CLARENDON 3759 SOUTH MELBOUR VI AUS  Card xx3856,-63.28,matched
INC-009,Salary,92010d4e,45678945678901 Transaction 14000 - PAY SALARY COLES SUPERMARKET,927bf22a-988c-4f71-8060-e04c556f63db,2025-08-21T13:10:02Z,PAY/SALARY FROM COLES SUPERMARKE,1900.00,matched
EXP-041,Vehicle and Transport,3e04e117,CALTEX MOORABBIN MOORABBIN,004a101a-01de-49df-930a-0edeb14149bb,2025-08-18T01:16:55Z,CALTEX MOORABBIN MOORABBIN AU  Card xx3856,-54.06,matched
EXP-016,Groceries,c534e2f1,WOOLWORTHS 3151 ROWVILLE,15a1d552-2ba2-444e-a3e2-830d7a756ac3,2025-08-19T05:04:48Z,WOOLWORTHS 3151 ROWVILLE VI AUS  Card xx3856,-329.45,matched
EXP-008,Dining Out,85ea128e,MCDONALDS PAKEN OUTB OFFICER SOUT,b1ebe125-9e2d-422b-a9c2-3e1ad04787b1,2025-08-17T23:06:16Z,MCDONALDS PAKEN OUTB OFFICER SOUT Card xx3856,-1.09,matched
EXP-016,Groceries,d7248288,CHATSWOOD IGA PLUS LIQU CHATSWOOD,cfdfb3fa-e6c4-46b3-8f37-25d43739f731,2025-08-18T16:47:56Z,Chatswood IGA PLUS LIQU Chatswood AU  Card xx2328,-8.71,matched
EXP-016,Groceries,829cf851,7 ELEVEN 2094 MOSM,bea0c396-8233-40f5-84a1-5e048e50fd14,2025-08-18T12:52:32Z,7-ELEVEN 2094 MOSM Card xx2328,-2.04,matched
EXP-023,Motor Finance,e07aa8e1,TOYOTA FINANCE,dde29672-b14f-4e69-9769-e2ecd94f30af,2025-08-15T06:47:48Z,PAYMENT BY AUTHORITY TO TOYOTA FINANCE 11111111,-1000.00,matched
EXP-016,Groceries,99fde622,WOOLWORTHS STUD RD ROWVILLE,a683979b-42a4-4cb4-b48f-62bbac97127f,2025-08-15T04:34:59Z,WOOLWORTHS/STUD RD ROWVILLE AU  Card xx2328,-98.65,matched
EXP-016,Groceries,6e960bb6,WOOLWORTHS 11 29 KOKARIBB CHATSWOOD,e09c7882-9261-4b51-9190-fbb36a493c95,2025-08-16T16:24:53Z,WOOLWORTHS/11-29 KOKARIBB Chatswood AU  Card xx3856,-597.28,matched
EXP-016,Groceries,2356b3d7,WOOLWORTHS 3251 CHATSWOOD,f1c31f92-53a1-44c4-b33a-e971cc46102f,2025-08-14T10:30:45Z,WOOLWORTHS 3298 Chatswood AU AUS  Card xx3856,-54.56,matched
EXP-054,Other Categorised,3beeeba4,SUPERIOR FOOD GROUP MULGRAVE VIC,e098e148-61d3-4897-aa03-7e3417355c03,2025-08-16T05:01:03Z,SUPERIOR FOOD GROUP PT MULGRAVE VIC Card xx2328,-2.40,matched
EXP-008,Dining Out,c1297e0f,THE LAST PIECE MULGRAVE VIC,2ad20581-2780-4cd7-96f4-638e317ea1ac,2025-08-14T01:28:18Z,The Last Piece Mulgrave VI AUS  Card xx2328,-6.79,matched
EXP-008,Dining Out,c7c5f4f2,KFC HURSTVILLE MALL HURSTVILLE,b3818bd3-cef9-4d3a-a5c0-686e7781ffb3,2025-08-16T01:24:14Z,KFC HURSTVILLE MALL      HURSTVILLE   AU  Card xx2328,-22.96,matched
EXP-031,Retail,a3147c50,IKEA RHODES RHOD,d72d68a0-376d-4dd0-be2e-0c7fa77fb54c,2025-08-12T22:37:12Z,IKEA RHODES RHODES AU Card xx3856,-4.00,matched
EXP-016,Groceries,2356b3d7,WOOLWORTHS 3251 CHATSWOOD,6f06d1c7-1b4b-43cb-acc8-91363651aaf8,2025-08-12T00:34:59Z,WOOLWORTHS 3298 Chatswood AUS Card xx3856,-475.77,matched
EXP-016,Groceries,2356b3d7,WOOLWORTHS 3251 CHATSWOOD,4c410b4f-0083-4bdc-a853-902fa9ea0e6f,2025-08-14T19:20:45Z,WOOLWORTHS 3298 Chatswood AUS Card xx2328,-697.21,matched
EXP-051,Alcohol and Tobacco,ed2b7674,BWS LIQUOR CNR DANDENONG CHATSWOOD,7b9a8672-796c-4943-99c0-b16152f56e89,2025-08-11T12:31:19Z,BWS LIQUOR/CNR DANDENONG Chatswood AU  Card xx2328,-23.40,matched
EXP-054,Other Categorised,ab8d363f,OASIS MURRUMBEENA,cc335484-2329-46ce-98dc-42be50a16400,2025-08-12T22:00:19Z,OASIS MURRUMBEENA AUS  Card xx2328,-24.90,matched
EXP-016,Groceries,b5cdae99,PANDA ASIAN MARKET BUNDABERG CENTRAL QLD,d058e2f2-cd4f-4408-91ff-591666d903b0,2025-08-10T19:25:07Z,Panda Asian Market Bundaberg Central QLD AU Card xx2328,-14.72,matched
EXP-008,Dining Out,5efb60d0,MCDONALDS AIRSIDE MASC,88f23001-18cd-4c73-a881-2d32f7b1ccea,2025-08-13T14:44:31Z,MCDONALDS AIRSIDE MASC Card xx2328,-90.88,matched
EXP-008,Dining Out,fb014331,UBER EATS SYDNEY,448b4340-6447-4572-92e3-f813d7225a5b,2025-08-10T07:54:18Z,UBER *EATS Sydney AU AUS  Card xx3856,-9.61,matched
EXP-016,Groceries,f6f49d70,ALDI STORES SCORESBY SCORESBY,2ca9d6a8-98e8-49a1-ad0f-ca25879efa17,2025-08-10T12:54:50Z,ALDI STORES - SCORESBY SCORESBY AU  Card xx2328,-12.83,matched
EXP-008,Dining Out,5efb60d0,MCDONALDS AIRSIDE MASC,88fc79e2-7931-4e43-8341-0cb655a1203a,2025-08-09T16:59:48Z,MCDONALDS AIRSIDE MASC Card xx2328,-11.29,matched
